Horário;Conta;Instrumento;Lado;QtdOrdem;QtdExecucaoAtual;QtdExecutadaAcumulada;PrecoExecutado;NotionalOrdem;NotionalExecuçãoAtual;NotionalExecuçãoAcumulada;EnteringTrader
2021-11-22T00:09:15.005;98863281;MGLU;V;4.0;4.0;4.0;1.09547334683938;4.38189338735752;4.38189338735752;4.38189338735752;98863281
2021-11-22T00:09:15.005;182178199;GOLL;V;10.0;10.0;10.0;1.00606133426397;10.0606133426397;10.0606133426397;10.0606133426397;182178199
2021-11-22T00:09:15.005;947370826;VALE;V;4.0;4.0;4.0;1.34909366497434;5.39637465989736;5.39637465989736;5.39637465989736;947370826
2021-11-22T00:09:15.005;947370826;BBDC;C;7.0;7.0;7.0;1.64032403478221;11.482268243475469;11.482268243475469;11.482268243475469;947370826
2021-11-22T00:09:15.005;947370826;ABEV;C;5.0;5.0;5.0;1.3152517206969;6.576258603484501;6.576258603484501;6.576258603484501;947370826
2021-11-22T00:09:15.005;922570858;BBAS;C;2.0;2.0;2.0;1.03283477907443;2.06566955814886;2.06566955814886;2.06566955814886;922570858
2021-11-22T00:09:15.005;915841834;ABEV;C;1.0;1.0;1.0;1.58352163747221;1.58352163747221;1.58352163747221;1.58352163747221;915841834
2021-11-22T00:09:15.005;182178199;PETR;V;10.0;10.0;10.0;1.82567511253602;18.2567511253602;18.2567511253602;18.2567511253602;182178199
2021-11-22T00:09:15.005;783617353;ITUB;C;3.0;3.0;3.0;1.03451085652327;3.1035325695698095;3.1035325695698095;3.1035325695698095;783617353
2021-11-22T00:09:15.005;720048195;EQTL;C;2.0;2.0;2.0;1.8588557532452;3.7177115064904;3.7177115064904;3.7177115064904;720048195
2021-11-22T00:09:15.005;182178199;ABEV;V;2.0;2.0;2.0;1.81987342906621;3.63974685813242;3.63974685813242;3.63974685813242;182178199
2021-11-22T00:09:15.005;319679029;B3SA;C;5.0;5.0;5.0;1.99261079312135;9.96305396560675;9.96305396560675;9.96305396560675;319679029
2021-11-22T00:09:15.005;915841834;B3SA;V;1.0;1.0;1.0;1.81839421933152;1.81839421933152;1.81839421933152;1.81839421933152;915841834
2021-11-22T00:09:15.005;783617353;EQTL;C;8.0;8.0;8.0;1.18870126005435;9.5096100804348;9.5096100804348;9.5096100804348;783617353
2021-11-22T00:09:15.005;947370826;EQTL;C;8.0;8.0;8.0;1.09707699540866;8.77661596326928;8.77661596326928;8.77661596326928;947370826
2021-11-22T00:09:15.005;298833807;ITUB;C;4.0;4.0;4.0;1.50610981182843;6.02443924731372;6.02443924731372;6.02443924731372;298833807
2021-11-22T00:09:15.005;853085433;EQTL;C;2.0;2.0;2.0;1.33533188972309;2.67066377944618;2.67066377944618;2.67066377944618;853085433
2021-11-22T00:09:15.005;319679029;B3SA;C;2.0;2.0;2.0;1.20183979650506;2.40367959301012;2.40367959301012;2.40367959301012;319679029
2021-11-22T00:09:15.005;783617353;GOLL;V;5.0;5.0;5.0;1.74090973209761;8.704548660488049;8.704548660488049;8.704548660488049;783617353
2021-11-22T00:09:15.005;783617353;MGLU;V;5.0;5.0;5.0;1.49737462983812;7.4868731491906;7.4868731491906;7.4868731491906;783617353
2021-11-22T00:09:15.005;319679029;MGLU;C;6.0;6.0;6.0;1.84992466513048;11.09954799078288;11.09954799078288;11.09954799078288;319679029
2021-11-22T00:09:15.005;922570858;ITUB;V;4.0;4.0;4.0;1.04059981171768;4.16239924687072;4.16239924687072;4.16239924687072;922570858
2021-11-22T00:09:15.005;915841834;BBAS;C;2.0;2.0;2.0;1.37242979073094;2.74485958146188;2.74485958146188;2.74485958146188;915841834
2021-11-22T00:09:15.005;915841834;EQTL;C;8.0;8.0;8.0;1.71525300760061;13.72202406080488;13.72202406080488;13.72202406080488;915841834
2021-11-22T00:09:15.005;319679029;BBAS;C;10.0;10.0;10.0;1.2467535930318;12.467535930317998;12.467535930317998;12.467535930317998;319679029
2021-11-22T00:09:15.005;853085433;PETR;V;4.0;4.0;4.0;1.79970868867175;7.198834754687;7.198834754687;7.198834754687;853085433
2021-11-22T00:09:15.005;853085433;EQTL;C;4.0;4.0;4.0;1.54025030134253;6.16100120537012;6.16100120537012;6.16100120537012;853085433
2021-11-22T00:09:15.005;182178199;BBAS;C;8.0;8.0;8.0;1.98788755289287;15.90310042314296;15.90310042314296;15.90310042314296;182178199
2021-11-22T00:09:15.005;922570858;MGLU;V;2.0;2.0;2.0;1.96249909664715;3.9249981932943;3.9249981932943;3.9249981932943;922570858
2021-11-22T00:09:15.005;319679029;GOLL;C;9.0;9.0;9.0;1.78960887702629;16.10647989323661;16.10647989323661;16.10647989323661;319679029
2021-11-22T00:09:15.005;298833807;MGLU;V;1.0;1.0;1.0;1.41645144155074;1.41645144155074;1.41645144155074;1.41645144155074;298833807
2021-11-22T00:09:15.005;720048195;ABEV;C;5.0;5.0;5.0;1.46052284356155;7.302614217807751;7.302614217807751;7.302614217807751;720048195
2021-11-22T00:09:15.005;922570858;ABEV;C;6.0;6.0;6.0;1.02448037605618;6.14688225633708;6.14688225633708;6.14688225633708;922570858
2021-11-22T00:09:15.005;319679029;GOLL;V;1.0;1.0;1.0;1.56941093794322;1.56941093794322;1.56941093794322;1.56941093794322;319679029
2021-11-22T00:09:15.005;853085433;GOLL;C;6.0;6.0;6.0;1.0316996857899;6.190198114739399;6.190198114739399;6.190198114739399;853085433
2021-11-22T00:09:15.005;98863281;BBAS;C;6.0;6.0;6.0;1.94199526005554;11.651971560333239;11.651971560333239;11.651971560333239;98863281
2021-11-22T00:09:15.005;298833807;VALE;V;8.0;8.0;8.0;1.31608387154347;10.52867097234776;10.52867097234776;10.52867097234776;298833807
2021-11-22T00:09:15.005;783617353;ITUB;C;6.0;6.0;6.0;1.01659348983708;6.0995609390224805;6.0995609390224805;6.0995609390224805;783617353
2021-11-22T00:09:15.005;182178199;GOLL;V;3.0;3.0;3.0;1.04663636691233;3.1399091007369897;3.1399091007369897;3.1399091007369897;182178199
2021-11-22T00:09:15.005;182178199;PETR;C;7.0;7.0;7.0;1.41550836917702;9.90855858423914;9.90855858423914;9.90855858423914;182178199
2021-11-22T00:09:15.005;319679029;ITUB;V;9.0;9.0;9.0;1.72703457258027;15.54331115322243;15.54331115322243;15.54331115322243;319679029
2021-11-22T00:09:15.005;947370826;BBAS;V;5.0;5.0;5.0;1.97917919557353;9.89589597786765;9.89589597786765;9.89589597786765;947370826
2021-11-22T00:09:15.005;915841834;GOLL;C;8.0;8.0;8.0;1.37537096389296;11.00296771114368;11.00296771114368;11.00296771114368;915841834
2021-11-22T00:09:15.005;98863281;EQTL;C;3.0;3.0;3.0;1.40175451086397;4.20526353259191;4.20526353259191;4.20526353259191;98863281
2021-11-22T00:09:15.005;98863281;EQTL;V;3.0;3.0;3.0;1.41480690745746;4.24442072237238;4.24442072237238;4.24442072237238;98863281
2021-11-22T00:09:15.005;783617353;EQTL;C;5.0;5.0;5.0;1.57231734724176;7.8615867362088;7.8615867362088;7.8615867362088;783617353
2021-11-22T00:09:15.005;98863281;GOLL;C;10.0;10.0;10.0;1.43752209862764;14.3752209862764;14.3752209862764;14.3752209862764;98863281
2021-11-22T00:09:15.005;947370826;ITUB;V;10.0;10.0;10.0;1.60396967854552;16.0396967854552;16.0396967854552;16.0396967854552;947370826
2021-11-22T00:09:15.005;922570858;MGLU;C;10.0;10.0;10.0;1.93122288194152;19.3122288194152;19.3122288194152;19.3122288194152;922570858
2021-11-22T00:09:15.005;947370826;BBAS;C;9.0;9.0;9.0;1.326550663733;11.938955973597;11.938955973597;11.938955973597;947370826
2021-11-22T00:09:15.005;182178199;MGLU;C;10.0;10.0;10.0;1.53302186763466;15.3302186763466;15.3302186763466;15.3302186763466;182178199
2021-11-22T00:09:15.005;783617353;VALE;V;9.0;9.0;9.0;1.4879763426777;13.391787084099299;13.391787084099299;13.391787084099299;783617353
2021-11-22T00:09:15.005;182178199;B3SA;V;4.0;4.0;4.0;1.75382249733984;7.01528998935936;7.01528998935936;7.01528998935936;182178199
2021-11-22T00:09:15.005;783617353;BBAS;C;5.0;5.0;5.0;1.80823774863597;9.04118874317985;9.04118874317985;9.04118874317985;783617353
2021-11-22T00:09:15.005;922570858;VALE;V;6.0;6.0;6.0;1.39966945229924;8.398016713795439;8.398016713795439;8.398016713795439;922570858
2021-11-22T00:09:15.005;298833807;ITUB;C;8.0;8.0;8.0;1.49255598445118;11.94044787560944;11.94044787560944;11.94044787560944;298833807
2021-11-22T00:09:15.005;298833807;VALE;V;1.0;1.0;1.0;1.24284922391254;1.24284922391254;1.24284922391254;1.24284922391254;298833807
2021-11-22T00:09:15.005;853085433;B3SA;V;9.0;9.0;9.0;1.88862235456689;16.99760119110201;16.99760119110201;16.99760119110201;853085433
2021-11-22T00:09:15.005;182178199;ITUB;C;2.0;2.0;2.0;1.89599672793289;3.79199345586578;3.79199345586578;3.79199345586578;182178199
2021-11-22T00:09:15.005;720048195;PETR;V;6.0;6.0;6.0;1.62624524927902;9.757471495674121;9.757471495674121;9.757471495674121;720048195
2021-11-22T00:09:15.005;98863281;PETR;V;7.0;7.0;7.0;1.49692771434089;10.47849400038623;10.47849400038623;10.47849400038623;98863281
2021-11-22T00:09:15.005;98863281;ITUB;C;2.0;2.0;2.0;1.36171777018185;2.7234355403637;2.7234355403637;2.7234355403637;98863281
2021-11-22T00:09:15.005;915841834;MGLU;C;6.0;6.0;6.0;1.17009916912426;7.02059501474556;7.02059501474556;7.02059501474556;915841834
2021-11-22T00:09:15.005;182178199;EQTL;V;1.0;1.0;1.0;1.29149372642475;1.29149372642475;1.29149372642475;1.29149372642475;182178199
2021-11-22T00:09:15.005;319679029;ABEV;C;2.0;2.0;2.0;1.43670582677134;2.87341165354268;2.87341165354268;2.87341165354268;319679029
2021-11-22T00:09:15.005;298833807;B3SA;C;2.0;2.0;2.0;1.53274025994385;3.0654805198877;3.0654805198877;3.0654805198877;298833807
2021-11-22T00:09:15.005;783617353;ABEV;V;2.0;2.0;2.0;1.20019252215034;2.40038504430068;2.40038504430068;2.40038504430068;783617353
2021-11-22T00:09:15.005;922570858;VALE;C;10.0;10.0;10.0;1.23645381308002;12.3645381308002;12.3645381308002;12.3645381308002;922570858
2021-11-22T00:09:15.005;915841834;PETR;C;10.0;10.0;10.0;1.11555697459862;11.1555697459862;11.1555697459862;11.1555697459862;915841834
2021-11-22T00:09:15.005;319679029;ABEV;C;7.0;7.0;7.0;1.21750474171967;8.52253319203769;8.52253319203769;8.52253319203769;319679029
2021-11-22T00:09:15.005;298833807;EQTL;V;6.0;6.0;6.0;1.35256918421324;8.115415105279439;8.115415105279439;8.115415105279439;298833807
2021-11-22T00:09:15.005;947370826;BBDC;V;8.0;8.0;8.0;1.99177879166463;15.93423033331704;15.93423033331704;15.93423033331704;947370826
2021-11-22T00:09:15.005;182178199;BBAS;C;6.0;6.0;6.0;1.42679639250226;8.56077835501356;8.56077835501356;8.56077835501356;182178199
2021-11-22T00:09:15.005;783617353;EQTL;C;9.0;9.0;9.0;1.99944590543765;17.995013148938853;17.995013148938853;17.995013148938853;783617353
2021-11-22T00:09:15.005;182178199;EQTL;C;4.0;4.0;4.0;1.20670653520263;4.82682614081052;4.82682614081052;4.82682614081052;182178199
2021-11-22T00:09:15.005;182178199;B3SA;C;1.0;1.0;1.0;1.10409931721184;1.10409931721184;1.10409931721184;1.10409931721184;182178199
2021-11-22T00:09:15.005;298833807;B3SA;V;7.0;7.0;7.0;1.41955432520048;9.936880276403361;9.936880276403361;9.936880276403361;298833807
2021-11-22T00:09:15.005;319679029;MGLU;V;3.0;3.0;3.0;1.5609134535661;4.6827403606983005;4.6827403606983005;4.6827403606983005;319679029
2021-11-22T00:09:15.005;182178199;VALE;C;8.0;8.0;8.0;1.8293540428557;14.6348323428456;14.6348323428456;14.6348323428456;182178199
2021-11-22T00:09:15.005;947370826;BBDC;C;8.0;8.0;8.0;1.69591889226648;13.56735113813184;13.56735113813184;13.56735113813184;947370826
2021-11-22T00:09:15.005;783617353;ABEV;C;1.0;1.0;1.0;1.98247354860358;1.98247354860358;1.98247354860358;1.98247354860358;783617353
2021-11-22T00:09:15.005;947370826;ITUB;C;6.0;6.0;6.0;1.32988290573478;7.9792974344086804;7.9792974344086804;7.9792974344086804;947370826
2021-11-22T00:09:15.005;922570858;ABEV;C;6.0;6.0;6.0;1.11586801240971;6.69520807445826;6.69520807445826;6.69520807445826;922570858
2021-11-22T00:09:15.005;298833807;ITUB;V;2.0;2.0;2.0;1.94134342579972;3.88268685159944;3.88268685159944;3.88268685159944;298833807
2021-11-22T00:09:15.005;915841834;BBAS;C;10.0;10.0;10.0;1.36920609802876;13.6920609802876;13.6920609802876;13.6920609802876;915841834
2021-11-22T00:09:15.005;298833807;ITUB;V;2.0;2.0;2.0;1.5172402473125;3.034480494625;3.034480494625;3.034480494625;298833807
2021-11-22T00:09:15.005;783617353;ABEV;C;1.0;1.0;1.0;1.19289119660527;1.19289119660527;1.19289119660527;1.19289119660527;783617353
2021-11-22T00:09:15.005;947370826;MGLU;C;1.0;1.0;1.0;1.39864263228108;1.39864263228108;1.39864263228108;1.39864263228108;947370826
2021-11-22T00:09:15.005;922570858;MGLU;V;1.0;1.0;1.0;1.44121093191892;1.44121093191892;1.44121093191892;1.44121093191892;922570858
2021-11-22T00:09:15.005;915841834;B3SA;V;6.0;6.0;6.0;1.79699643457415;10.7819786074449;10.7819786074449;10.7819786074449;915841834
2021-11-22T00:09:15.005;922570858;ITUB;V;5.0;5.0;5.0;1.6850337962052;8.425168981026;8.425168981026;8.425168981026;922570858
2021-11-22T00:09:15.005;182178199;BBAS;C;7.0;7.0;7.0;1.20617822508322;8.44324757558254;8.44324757558254;8.44324757558254;182178199
2021-11-22T00:09:15.005;298833807;BBDC;V;5.0;5.0;5.0;1.17958517688092;5.8979258844046;5.8979258844046;5.8979258844046;298833807
2021-11-22T00:09:15.005;783617353;BBAS;V;6.0;6.0;6.0;1.25279828226004;7.5167896935602405;7.5167896935602405;7.5167896935602405;783617353
2021-11-22T00:09:15.005;915841834;ITUB;V;8.0;8.0;8.0;1.0533609010122;8.4268872080976;8.4268872080976;8.4268872080976;915841834
2021-11-22T00:09:15.005;947370826;VALE;V;10.0;10.0;10.0;1.91799855932608;19.1799855932608;19.1799855932608;19.1799855932608;947370826
2021-11-22T00:09:15.005;922570858;GOLL;C;9.0;9.0;9.0;1.24078978946426;11.167108105178341;11.167108105178341;11.167108105178341;922570858
2021-11-22T00:09:15.005;922570858;BBDC;C;4.0;4.0;4.0;1.60234019432462;6.40936077729848;6.40936077729848;6.40936077729848;922570858
2021-11-22T00:09:15.005;947370826;PETR;V;8.0;8.0;8.0;1.41472865189096;11.31782921512768;11.31782921512768;11.31782921512768;947370826
2021-11-22T00:09:15.005;783617353;GOLL;V;7.0;7.0;7.0;1.78281465067418;12.47970255471926;12.47970255471926;12.47970255471926;783617353
2021-11-22T00:09:15.005;947370826;B3SA;V;8.0;8.0;8.0;1.06559465382237;8.52475723057896;8.52475723057896;8.52475723057896;947370826
2021-11-22T00:09:15.005;947370826;BBAS;V;7.0;7.0;7.0;1.61975761107608;11.33830327753256;11.33830327753256;11.33830327753256;947370826
2021-11-22T00:09:15.005;783617353;PETR;C;8.0;8.0;8.0;1.01653559616279;8.13228476930232;8.13228476930232;8.13228476930232;783617353
2021-11-22T00:09:15.005;853085433;BBAS;C;9.0;9.0;9.0;1.38699855419011;12.48298698771099;12.48298698771099;12.48298698771099;853085433
2021-11-22T00:09:15.005;853085433;PETR;C;6.0;6.0;6.0;1.76542288875367;10.59253733252202;10.59253733252202;10.59253733252202;853085433
2021-11-22T00:09:15.005;319679029;BBAS;V;8.0;8.0;8.0;1.0248196796762;8.1985574374096;8.1985574374096;8.1985574374096;319679029
2021-11-22T00:09:15.005;947370826;PETR;V;3.0;3.0;3.0;1.53234423575721;4.59703270727163;4.59703270727163;4.59703270727163;947370826
2021-11-22T00:09:15.005;720048195;MGLU;V;6.0;6.0;6.0;1.24690721399283;7.481443283956981;7.481443283956981;7.481443283956981;720048195
2021-11-22T00:09:15.005;783617353;B3SA;C;4.0;4.0;4.0;1.1959789899299;4.7839159597196;4.7839159597196;4.7839159597196;783617353
2021-11-22T00:09:15.005;947370826;GOLL;V;2.0;2.0;2.0;1.79505536531397;3.59011073062794;3.59011073062794;3.59011073062794;947370826
2021-11-22T00:09:15.005;853085433;MGLU;V;10.0;10.0;10.0;1.01922970313658;10.1922970313658;10.1922970313658;10.1922970313658;853085433
2021-11-22T00:09:15.005;853085433;ITUB;C;3.0;3.0;3.0;1.81340409581579;5.44021228744737;5.44021228744737;5.44021228744737;853085433
2021-11-22T00:09:15.005;98863281;PETR;V;6.0;6.0;6.0;1.80352289907702;10.82113739446212;10.82113739446212;10.82113739446212;98863281
2021-11-22T00:09:15.005;922570858;ITUB;V;9.0;9.0;9.0;1.30584667072421;11.75262003651789;11.75262003651789;11.75262003651789;922570858
2021-11-22T00:09:15.005;298833807;GOLL;V;9.0;9.0;9.0;1.96783993069237;17.71055937623133;17.71055937623133;17.71055937623133;298833807
2021-11-22T00:09:15.005;182178199;VALE;V;4.0;4.0;4.0;1.8200610299288;7.2802441197152;7.2802441197152;7.2802441197152;182178199
2021-11-22T00:09:15.005;922570858;BBAS;C;5.0;5.0;5.0;1.62484645531065;8.12423227655325;8.12423227655325;8.12423227655325;922570858
2021-11-22T00:09:15.005;720048195;B3SA;C;4.0;4.0;4.0;1.12119744276293;4.48478977105172;4.48478977105172;4.48478977105172;720048195
2021-11-22T00:09:15.005;853085433;B3SA;V;1.0;1.0;1.0;1.09999166474829;1.09999166474829;1.09999166474829;1.09999166474829;853085433
2021-11-22T00:09:15.005;720048195;BBAS;V;10.0;10.0;10.0;1.81650826809057;18.165082680905698;18.165082680905698;18.165082680905698;720048195
2021-11-22T00:09:15.005;182178199;ITUB;V;9.0;9.0;9.0;1.8984434550045;17.085991095040498;17.085991095040498;17.085991095040498;182178199
2021-11-22T00:09:15.005;853085433;GOLL;C;3.0;3.0;3.0;1.39956135859387;4.19868407578161;4.19868407578161;4.19868407578161;853085433
2021-11-22T00:09:15.005;298833807;B3SA;C;1.0;1.0;1.0;1.05452688982046;1.05452688982046;1.05452688982046;1.05452688982046;298833807
2021-11-22T00:09:15.005;319679029;GOLL;V;3.0;3.0;3.0;1.86036192267695;5.58108576803085;5.58108576803085;5.58108576803085;319679029
2021-11-22T00:09:15.005;98863281;PETR;C;7.0;7.0;7.0;1.30824999784548;9.157749984918361;9.157749984918361;9.157749984918361;98863281
2021-11-22T00:09:15.005;298833807;VALE;C;1.0;1.0;1.0;1.1581144056325;1.1581144056325;1.1581144056325;1.1581144056325;298833807
2021-11-22T00:09:15.005;319679029;PETR;V;7.0;7.0;7.0;1.84532235375031;12.91725647625217;12.91725647625217;12.91725647625217;319679029
2021-11-22T00:09:15.005;720048195;EQTL;V;1.0;1.0;1.0;1.79383095728949;1.79383095728949;1.79383095728949;1.79383095728949;720048195
2021-11-22T00:09:15.005;947370826;MGLU;C;6.0;6.0;6.0;1.75359144836769;10.52154869020614;10.52154869020614;10.52154869020614;947370826
2021-11-22T00:09:15.005;922570858;B3SA;V;10.0;10.0;10.0;1.45044924138274;14.5044924138274;14.5044924138274;14.5044924138274;922570858
2021-11-22T00:09:15.005;98863281;ITUB;V;4.0;4.0;4.0;1.48732991954605;5.9493196781842;5.9493196781842;5.9493196781842;98863281
2021-11-22T00:09:15.005;915841834;VALE;C;8.0;8.0;8.0;1.55242509068736;12.41940072549888;12.41940072549888;12.41940072549888;915841834
2021-11-22T00:09:15.005;182178199;EQTL;V;1.0;1.0;1.0;1.88607621178211;1.88607621178211;1.88607621178211;1.88607621178211;182178199
2021-11-22T00:09:15.005;319679029;GOLL;C;8.0;8.0;8.0;1.75039017614846;14.00312140918768;14.00312140918768;14.00312140918768;319679029
2021-11-22T00:09:15.005;319679029;B3SA;C;10.0;10.0;10.0;1.33883974569025;13.388397456902501;13.388397456902501;13.388397456902501;319679029
2021-11-22T00:09:15.005;298833807;ITUB;C;2.0;2.0;2.0;1.65892084467653;3.31784168935306;3.31784168935306;3.31784168935306;298833807
2021-11-22T00:09:15.005;182178199;BBDC;V;5.0;5.0;5.0;1.66047954806798;8.302397740339899;8.302397740339899;8.302397740339899;182178199
2021-11-22T00:09:15.005;319679029;VALE;C;2.0;2.0;2.0;1.48507336129982;2.97014672259964;2.97014672259964;2.97014672259964;319679029
2021-11-22T00:09:15.005;853085433;BBAS;C;8.0;8.0;8.0;1.44534707461195;11.5627765968956;11.5627765968956;11.5627765968956;853085433
2021-11-22T00:09:15.005;319679029;GOLL;V;6.0;6.0;6.0;1.37871390236188;8.27228341417128;8.27228341417128;8.27228341417128;319679029
2021-11-22T00:09:15.005;319679029;VALE;V;9.0;9.0;9.0;1.91010458410831;17.19094125697479;17.19094125697479;17.19094125697479;319679029
2021-11-22T00:09:15.005;298833807;GOLL;C;4.0;4.0;4.0;1.69835511863044;6.79342047452176;6.79342047452176;6.79342047452176;298833807
2021-11-22T00:09:15.005;720048195;ABEV;C;1.0;1.0;1.0;1.16949880018683;1.16949880018683;1.16949880018683;1.16949880018683;720048195
2021-11-22T00:09:15.005;853085433;ITUB;C;9.0;9.0;9.0;1.54978063833185;13.94802574498665;13.94802574498665;13.94802574498665;853085433
2021-11-22T00:09:15.005;98863281;EQTL;C;7.0;7.0;7.0;1.25208184488982;8.76457291422874;8.76457291422874;8.76457291422874;98863281
2021-11-22T00:09:15.005;853085433;MGLU;C;1.0;1.0;1.0;1.08036481575664;1.08036481575664;1.08036481575664;1.08036481575664;853085433
2021-11-22T00:09:15.005;298833807;PETR;V;4.0;4.0;4.0;1.66762209605983;6.67048838423932;6.67048838423932;6.67048838423932;298833807
2021-11-22T00:09:15.005;298833807;PETR;C;9.0;9.0;9.0;1.23841420906371;11.14572788157339;11.14572788157339;11.14572788157339;298833807
2021-11-22T00:09:15.005;319679029;BBDC;C;10.0;10.0;10.0;1.04762772035278;10.4762772035278;10.4762772035278;10.4762772035278;319679029
2021-11-22T00:09:15.005;915841834;GOLL;C;5.0;5.0;5.0;1.44248104860593;7.21240524302965;7.21240524302965;7.21240524302965;915841834
2021-11-22T00:09:15.005;947370826;PETR;C;7.0;7.0;7.0;1.94224073274236;13.595685129196522;13.595685129196522;13.595685129196522;947370826
2021-11-22T00:09:15.005;298833807;EQTL;C;3.0;3.0;3.0;1.3009240417251;3.9027721251753;3.9027721251753;3.9027721251753;298833807
2021-11-22T00:09:15.005;720048195;B3SA;V;3.0;3.0;3.0;1.64795933122926;4.94387799368778;4.94387799368778;4.94387799368778;720048195
2021-11-22T00:09:15.005;319679029;ITUB;C;2.0;2.0;2.0;1.64615493851017;3.29230987702034;3.29230987702034;3.29230987702034;319679029
2021-11-22T00:09:15.005;720048195;BBDC;C;8.0;8.0;8.0;1.47700186451186;11.81601491609488;11.81601491609488;11.81601491609488;720048195
2021-11-22T00:09:15.005;783617353;B3SA;V;6.0;6.0;6.0;1.69497769887974;10.169866193278441;10.169866193278441;10.169866193278441;783617353
2021-11-22T00:09:15.005;922570858;ABEV;C;6.0;6.0;6.0;1.42769673838192;8.566180430291519;8.566180430291519;8.566180430291519;922570858
2021-11-22T00:09:15.005;922570858;ITUB;C;2.0;2.0;2.0;1.96798104428949;3.93596208857898;3.93596208857898;3.93596208857898;922570858
2021-11-22T00:09:15.005;783617353;ABEV;V;8.0;8.0;8.0;1.86442407566181;14.91539260529448;14.91539260529448;14.91539260529448;783617353
2021-11-22T00:09:15.005;98863281;MGLU;V;6.0;6.0;6.0;1.29649218658781;7.778953119526861;7.778953119526861;7.778953119526861;98863281
2021-11-22T00:09:15.005;182178199;VALE;V;3.0;3.0;3.0;1.27420345654111;3.8226103696233302;3.8226103696233302;3.8226103696233302;182178199
2021-11-22T00:09:15.005;720048195;MGLU;V;2.0;2.0;2.0;1.55590791693837;3.11181583387674;3.11181583387674;3.11181583387674;720048195
2021-11-22T00:09:15.005;915841834;VALE;C;10.0;10.0;10.0;1.01295861207245;10.1295861207245;10.1295861207245;10.1295861207245;915841834
2021-11-22T00:09:15.005;853085433;B3SA;V;4.0;4.0;4.0;1.27292121406531;5.09168485626124;5.09168485626124;5.09168485626124;853085433
2021-11-22T00:09:15.005;947370826;MGLU;V;1.0;1.0;1.0;1.03965648626754;1.03965648626754;1.03965648626754;1.03965648626754;947370826
2021-11-22T00:09:15.005;783617353;BBDC;V;8.0;8.0;8.0;1.26036417259559;10.08291338076472;10.08291338076472;10.08291338076472;783617353
2021-11-22T00:09:15.005;853085433;ITUB;C;8.0;8.0;8.0;1.94458074229921;15.55664593839368;15.55664593839368;15.55664593839368;853085433
2021-11-22T00:09:15.005;853085433;EQTL;V;8.0;8.0;8.0;1.40157766140067;11.21262129120536;11.21262129120536;11.21262129120536;853085433
2021-11-22T00:09:15.005;853085433;EQTL;V;5.0;5.0;5.0;1.4024250339901;7.012125169950501;7.012125169950501;7.012125169950501;853085433
2021-11-22T00:09:15.005;947370826;VALE;C;6.0;6.0;6.0;1.99403611161428;11.96421666968568;11.96421666968568;11.96421666968568;947370826
2021-11-22T00:09:15.005;298833807;BBAS;C;4.0;4.0;4.0;1.93256990788812;7.73027963155248;7.73027963155248;7.73027963155248;298833807
2021-11-22T00:09:15.005;298833807;VALE;V;9.0;9.0;9.0;1.62249053111051;14.60241477999459;14.60241477999459;14.60241477999459;298833807
2021-11-22T00:09:15.005;182178199;PETR;C;9.0;9.0;9.0;1.0381965090823;9.3437685817407;9.3437685817407;9.3437685817407;182178199
2021-11-22T00:09:15.005;182178199;B3SA;V;2.0;2.0;2.0;1.36656371997514;2.73312743995028;2.73312743995028;2.73312743995028;182178199
2021-11-22T00:09:15.005;915841834;GOLL;C;9.0;9.0;9.0;1.15935810863326;10.43422297769934;10.43422297769934;10.43422297769934;915841834
2021-11-22T00:09:15.005;182178199;ABEV;C;6.0;6.0;6.0;1.99846291043118;11.99077746258708;11.99077746258708;11.99077746258708;182178199
2021-11-22T00:09:15.005;182178199;ABEV;V;10.0;10.0;10.0;1.81503010355462;18.1503010355462;18.1503010355462;18.1503010355462;182178199
2021-11-22T00:09:15.005;853085433;PETR;V;2.0;2.0;2.0;1.0992343789419;2.1984687578838;2.1984687578838;2.1984687578838;853085433
2021-11-22T00:09:15.005;319679029;B3SA;C;8.0;8.0;8.0;1.21733677253734;9.73869418029872;9.73869418029872;9.73869418029872;319679029
2021-11-22T00:09:15.005;720048195;PETR;C;9.0;9.0;9.0;1.14410245733002;10.29692211597018;10.29692211597018;10.29692211597018;720048195
2021-11-22T00:09:15.005;853085433;B3SA;C;10.0;10.0;10.0;1.40205466737117;14.0205466737117;14.0205466737117;14.0205466737117;853085433
2021-11-22T00:09:15.005;720048195;PETR;C;7.0;7.0;7.0;1.74756230313472;12.232936121943041;12.232936121943041;12.232936121943041;720048195
2021-11-22T00:09:15.005;853085433;MGLU;V;9.0;9.0;9.0;1.98143555216961;17.83291996952649;17.83291996952649;17.83291996952649;853085433
2021-11-22T00:09:15.005;853085433;PETR;C;2.0;2.0;2.0;1.86328586419731;3.72657172839462;3.72657172839462;3.72657172839462;853085433
2021-11-22T00:09:15.005;853085433;BBDC;V;3.0;3.0;3.0;1.25405629518731;3.76216888556193;3.76216888556193;3.76216888556193;853085433
2021-11-22T00:09:15.005;298833807;BBAS;C;8.0;8.0;8.0;1.14878382431276;9.19027059450208;9.19027059450208;9.19027059450208;298833807
2021-11-22T00:09:15.005;915841834;ITUB;V;8.0;8.0;8.0;1.55177720351875;12.41421762815;12.41421762815;12.41421762815;915841834
2021-11-22T00:09:15.005;915841834;MGLU;C;7.0;7.0;7.0;1.33263359259888;9.32843514819216;9.32843514819216;9.32843514819216;915841834
